,Dimension,Error
0,2.7418526116542776,0.027604483641628364
1,2.6794966095083486,0.026988990975199165
2,2.585563748664567,0.033369804473638576
3,2.5853173456320637,0.036068161826896615
4,2.2505751623860193,0.10466904899372348
5,2.794493718930748,0.02225174706530368
6,2.8142151305298513,0.028997957916041865
7,2.5416255743443403,0.02794631532133671
8,2.6781594629497576,0.02820713834172196
9,2.7321366238941427,0.024154780259669256
10,2.7891648451195543,0.023774147456592596
11,2.7689591125049304,0.023513259105898965
12,2.7976727206672014,0.022769460995654484
13,2.7679769603055915,0.026510906323905802
14,2.652851715131006,0.043969166908845114
15,2.6798323889570153,0.02223078894759571
16,2.767406962809274,0.024306137220781926
17,2.7331371115939813,0.02601543559956166
18,2.765172855905343,0.02804220810886463
19,2.632065212924029,0.02484492551311345
20,2.7574678559356256,0.026013322933152134
21,2.3420647602778293,0.029794485789061013
22,2.688134944252983,0.024623792855941417
23,2.734220469792917,0.02513814813952931
24,2.6797784415570804,0.026524232428252983
25,2.7785321927449913,0.02851900395565603
26,2.428229622301034,0.031019576935050044
27,2.731604431673611,0.02706576868727835
28,2.7149953180734387,0.023929185944245993
29,2.639715860786264,0.030138252198653997
30,2.6205641161481927,0.025600621563161566
31,2.7611323566245614,0.02930587048234381
32,2.2526878694133963,0.09427300171099173
33,2.636847927763745,0.025358924522672653
34,2.210314138237338,0.09686970655011393
35,2.710200141969156,0.025302370518919443
36,2.5200134297169736,0.034668534671431474
37,2.7476351294229735,0.02695412794332712
38,2.6850554201775703,0.025261715077337158
39,2.649842576688931,0.027795565319400986
40,2.5399687296408673,0.021285912024210655
41,2.691652935853254,0.02536871756318939
42,2.784514384391912,0.02708274195684353
43,2.7704187048957265,0.023172129098634985
44,2.7199579925733035,0.030065260610533332
45,2.743153446434737,0.02595188384096863
46,2.717018965697986,0.02723379227133728
47,2.7802069206324687,0.023943089455463723
48,2.719122665014374,0.0284145510398644
49,2.562657323326487,0.02496739001117822
50,2.5316271750590293,0.03122939012556385
51,2.655703836798085,0.027418012401083953
52,2.7272011087103145,0.026992764713142457
53,2.7645020706455528,0.032302157146627083
54,2.591147264626326,0.033638508730447346
55,2.712919979105466,0.02461422583292125
56,2.588299277647151,0.035215423579921044
57,2.7339903834110078,0.031827053169045466
58,2.2024074889311867,0.09719959289507733
59,2.777859517608707,0.03402256797006575
60,2.7775587671101816,0.02458035130871922
61,2.733660493762683,0.021066963945536466
62,2.688028084942793,0.027442200124206933
63,2.590907204112327,0.02886518604059463
64,2.7469750131212836,0.02568291070797285
65,2.735088102783252,0.025196192321522714
66,2.66694098651036,0.02733436685465574
67,2.612976312754936,0.029702483158141335
68,2.674262823806339,0.025435921651917485
69,2.805440940107626,0.02663119626691982
70,2.612371844533024,0.02638147593360017
71,2.7563129377531723,0.02819417138174227
72,2.256878757462944,0.10008991824245343
73,2.7859707323821046,0.0240335246581688
74,2.7427716841341088,0.02504281012632114
75,2.7463316713410504,0.02821627798456769
76,2.7627877975999273,0.025604651414786656
77,2.778736731366146,0.032698539326109353
78,2.7515983343532056,0.026009345799065144
79,2.7451944158418016,0.023895009783282087
80,2.781747709654109,0.027294984507497157
81,2.6916071059975297,0.02686856773138651
82,2.718235379905118,0.024681790408187864
83,2.766025230506765,0.024566484241114364
84,2.622286232220067,0.028847578572094995
85,2.5178635794625612,0.03388479712857886
86,2.763145687443941,0.026532711892740108
87,2.689926380973518,0.025948220719980274
88,2.7089578807964765,0.028941299578028674
89,2.729430023977532,0.021319917769055164
90,2.6575953520353863,0.026369946034008374
91,2.7524939505109387,0.025188306729048014
92,2.721141193874567,0.025834312590685447
93,2.609417863103798,0.03149059383414638
94,2.7782216582158217,0.026580213248568442
95,2.6760428544193933,0.03265887285780003
96,2.6685294957566223,0.02731386138620082
97,2.773910979317829,0.021842685131167557
98,2.815826277925991,0.024149449133508947
99,2.7148229864725977,0.02593108807784734
100,2.6478798408269144,0.018736803771156108
101,2.7429318020520217,0.0235731397610835
102,2.759502227185112,0.03165203984812678
103,2.250244786652492,0.10017244957792676
104,2.81418557598443,0.02625064587143851
105,2.7587972611037697,0.027714672868765312
106,2.759114214809912,0.02435380987714076
107,2.724049023729719,0.030320538098482355
108,2.6730503292396266,0.026994073929469835
109,2.6737882754233553,0.02251514961505708
110,2.743186229739803,0.02221778841757599
111,2.715089972251657,0.02988897170434467
112,2.7739056533187267,0.02589233667026349
113,2.6794132325184874,0.027831872157122503
114,2.8204102052385607,0.023941888017996925
115,2.8340756881865765,0.037820693386394155
116,2.791203418960987,0.023429902756354492
117,2.7701813761964362,0.02882087820225663
118,2.678853009290191,0.025059014073357644
119,2.72719804188714,0.026648013861087026
120,2.698520315835926,0.028581182417244697
121,2.8080441236871287,0.028518253787651163
122,2.722939075841823,0.02768812012278377
123,2.8800259937609685,0.027324085812790208
124,2.6110342443679517,0.03447407718885001
125,2.699350962997749,0.03385835468973879
126,2.7741995127044694,0.028723949696195936
127,2.7087047968476985,0.02944893836169043
128,2.586562594202216,0.026017201157828004
129,2.672104268402607,0.025430480707995477
130,2.7701107046802917,0.026315953541568054
131,2.761429894427957,0.02796035532308117
132,2.729510152841086,0.027949294915281173
133,2.6406300299026,0.030150932633727333
134,2.7127498678836193,0.027370765213896007
135,2.7090173762695815,0.038506042669546346
136,2.6753026729485665,0.0274428412902618
137,2.749660879370282,0.02999194298615933
138,2.704652096337164,0.024359955913781216
139,2.6809706043553043,0.0323713567231235
140,2.2556476845163624,0.09943581426744001
141,2.6685299720506452,0.0279212601687546
142,2.632855800699542,0.0280246958563073
143,2.6783409034573578,0.025264469856237825
144,2.7323683620048365,0.027332261117877184
145,2.681394756523174,0.030743625240346555
146,2.7906538840659114,0.02617032210326592
147,2.7590578949576026,0.024815504305058887
148,2.555966694219568,0.024448678985950573
149,2.6710156851311355,0.02582068080387574
150,2.764348913856966,0.028714902486216685
151,2.7107839168624084,0.0247501954161825
152,2.7452214529885577,0.02525764410472701
153,2.7825259793643022,0.02114456785247513
154,2.6962681129379056,0.025326075878367455
155,2.653592738276898,0.032540207129440855
156,2.8082082793201493,0.025819687356231722
157,2.7040371425616367,0.024084788971126418
158,2.7654223620930996,0.0259395118130204
159,2.5444343303266095,0.024579966090411524
160,2.579857017782651,0.0301033477218606
161,2.7191052103256044,0.030539989664662988
162,2.6583337763656893,0.03005800369874025
163,2.807657219574143,0.02704753419796431
164,2.748960333786404,0.025600122322456675
165,2.73801848230965,0.029411219174944263
166,2.744206123812308,0.02947934168078492
167,2.747719655712917,0.02326844584818182
168,2.6858663497479167,0.024634331352204792
169,2.755050593284707,0.027305784222833755
170,2.776606828413212,0.022695277747001714
171,2.735107696098766,0.02865991258488976
172,2.7670300865100788,0.024977703623591738
173,2.7264862004746324,0.02582311562826446
174,2.6094939932366032,0.02988487246760831
175,2.7843980327537485,0.026863328113579475
176,2.623715706480878,0.026924666886313522
177,2.7392254161654024,0.024601476868604408
178,2.7464452425138557,0.02417320424711134
179,2.6534664958163123,0.026456100092810027
180,2.6497200690337275,0.028148046189099073
181,2.6513543075540382,0.031514611950926065
182,2.644998462906745,0.026913667840946277
183,2.786951810445372,0.024624948658034846
184,2.6779306816082475,0.024183300547637347
185,2.8083942175285856,0.027533296815581088
186,2.5895459119865634,0.032447744443651075
187,2.6637018481922055,0.0289785225321952
188,2.8110657711644365,0.024035119813655147
189,2.6268400594155614,0.026534335923357053
190,2.8343366859853107,0.038330682641776574
191,2.6776975385966724,0.023940391474941012
192,2.8380764252510464,0.024154039373137745
193,2.5268650588947104,0.024341406130510404
194,2.717216666895916,0.02721413628030987
195,2.7701822380901024,0.032638071978640354
196,2.7279321856811993,0.024896391637957857
197,2.446000755457245,0.03404480316654376
198,2.6084589301515915,0.03700455716852985
199,2.716177360453306,0.02563197059104404
200,2.7488915904932893,0.02243234808991319
201,2.7085053158153816,0.022230581745421047
202,2.6590257930899113,0.03076269194815102
203,2.70889255329339,0.028683163068210005
204,2.6409191587494902,0.02328029017191516
205,2.5878077862398703,0.027295915985792354
206,2.6943883892514897,0.025500244501146168
207,2.6931373794023843,0.030906276476492592
208,2.8110621864123795,0.02277402190360888
209,2.77589526289644,0.025583107830244704
210,2.805461977962944,0.02207307440817188
211,2.827093261745982,0.02674757875070352
212,2.6365926366920514,0.0341539586233867
213,2.65999588518015,0.026107383340985703
214,2.7574182088171972,0.02524158576623918
215,2.7733875297091775,0.024503640306530752
216,2.7566861541812653,0.026866771285132603
