,Dimension,Error
0,2.68001807786812,0.02588413045972994
1,2.6510023475410076,0.029713794754880084
2,2.65283315672208,0.030375743482932458
3,2.7328272038028576,0.028108527215333707
4,2.2347546401343816,0.10132485593976062
5,2.68183580699987,0.024548924781172717
6,2.8276584629891772,0.03049178445411522
7,2.739713894171658,0.02578922041057325
8,2.8079161089316886,0.025790677971687992
9,2.790661811380634,0.02311038378011195
10,2.7946257373290915,0.029869510730751624
11,2.717925724795135,0.027424897445407034
12,2.7676401778246125,0.025551053915273268
13,2.817628544792152,0.024850822067043206
14,2.808510492314977,0.02606400356325093
15,2.638279867775107,0.02692672050802084
16,2.757464179493249,0.03097126656408009
17,2.733040887085317,0.029833214961078054
18,2.7144142979056483,0.02583597965259432
19,2.672697662706172,0.03008284180304655
20,2.72135168227131,0.026296433133654214
21,2.7298948296125034,0.0269101245608408
22,2.7764517355866545,0.025104306581092153
23,2.239030422461812,0.10079897917776534
24,2.77524010973035,0.023683496907398887
25,2.589643269878447,0.028716936574609324
26,2.796265858176461,0.02334110909838076
27,2.686622363127847,0.024958649540551502
28,2.7279621469795567,0.028105327783918804
29,2.7625395207039594,0.020524736854636634
30,2.6687707566197862,0.02672432317982522
31,2.7765473827237663,0.023678166744546814
32,2.826118758770266,0.02436125712768282
33,2.6991173213994335,0.025546786209409218
34,2.6680102656731584,0.029508924831984758
35,2.7241331161793374,0.03220972619176624
36,2.6390239460738094,0.02740445458955482
37,2.7142382026694656,0.0251122018069574
38,2.7148082971201766,0.032423709495244146
39,2.707692342623103,0.02918187424494511
40,2.666964819715154,0.02163885089299246
41,2.735641518527837,0.026393845123210108
42,2.7813656341828596,0.027239980059943075
43,2.651824657302539,0.03203848524755763
44,2.6698830111121046,0.026490151655471656
45,2.7731308104745067,0.023441132298109877
46,2.681935270486796,0.02360597441481873
47,2.70628435307693,0.031218907218791933
48,2.7133953980823065,0.02436515063172401
49,2.7363623896746234,0.025354544165803593
50,2.7436321311989103,0.03200776335029973
51,2.7847458608560385,0.030152118952671933
52,2.6700563488493123,0.02665125860258745
53,2.856045370261882,0.023348792374523947
54,2.678290915301199,0.026275760109366844
55,2.802416772591188,0.027949359227308658
56,2.7349009702047256,0.022255341438021777
57,2.727958378360701,0.029709084871771384
58,2.8050393040932073,0.023300650311608474
59,2.49498894366992,0.03379493269174652
60,2.7411030112394155,0.028397863247808783
61,2.6583247119402773,0.026263496348521254
62,2.7553238892094867,0.02845933011193153
63,2.4021085554325934,0.0374817083898632
64,2.7156105841003155,0.02500283810073453
65,2.748312415963961,0.021346797638733955
66,2.7027224628085764,0.030176283338439847
67,2.6306109946044756,0.0235927412172016
68,2.7922813004187663,0.02928260513055393
69,2.7791820895242645,0.02462757670555305
70,2.6615715370465973,0.03686029699653023
71,2.531775136117001,0.03558454699932348
