,Dimension,Error
0,2.7230370445525827,0.027526031781934086
1,2.739047685649844,0.04347345566061256
2,2.708805062658023,0.029567928460540866
3,2.754814964207045,0.028857011201340047
4,2.2549841494860954,0.10223382106012192
5,2.7207691482141096,0.025522883829881608
6,2.8327952413527124,0.029663884797796886
7,2.762332691261984,0.026637917536221346
8,2.7892974440890126,0.028206393103999437
9,2.8387613105876652,0.024176597163092648
10,2.783069655215392,0.03439131736380119
11,2.62849942740036,0.026431753293683035
12,2.800670190551874,0.025681518976620226
13,2.770971615867186,0.03012536006667036
14,2.818985679808535,0.02596799344218612
15,2.633153013579014,0.03343542556895449
16,2.7719800413570237,0.028294749495484977
17,2.809947255125301,0.028531425954543256
18,2.745336443057501,0.026967067956332823
19,2.702485755835261,0.028396861751578323
20,2.757188656065846,0.024108326113424703
21,2.697095928727766,0.03175373851825294
22,2.7865340483110552,0.023658622439579523
23,2.2721738356115755,0.10498080801532633
24,2.768965765577119,0.023508451968242673
25,2.6973203360679214,0.03211645106878106
26,2.7504886033330407,0.026749059974258426
27,2.7436255109429335,0.022108722669285163
28,2.7383132641946104,0.02762885405385935
29,2.791783354019845,0.024778690945818464
30,2.7104391365380436,0.023981263026922682
31,2.760773148949612,0.02563320664829691
32,2.768876500436451,0.028437567664985286
33,2.726355770332607,0.023268326741544238
34,2.7768453819885837,0.02222876033801358
35,2.7696754873595237,0.033141327136289984
36,2.6206012829203016,0.024545173880144166
37,2.7155980942966202,0.02668410034331358
38,2.7399045584961574,0.0333246369891233
39,2.7234133561256235,0.029445349590450868
40,2.7145858481108966,0.016933851342207883
41,2.797552215944038,0.028102357501116657
42,2.776644222526291,0.02460045099600191
43,2.74177729758591,0.0322854192481838
44,2.714545247113846,0.029840649661430713
45,2.7371606276597595,0.023808277665698933
46,2.761175383009822,0.0253181005145485
47,2.7047131000202533,0.03364348218444497
48,2.7283919219127672,0.03472560081803245
49,2.6802414832161925,0.0330738008457712
50,2.835411663403891,0.025326042410814147
51,2.7847219727786636,0.03340197713154421
52,2.6894015137915614,0.02823976262285445
53,2.8240171707207984,0.026626045465111558
54,2.6959837637156228,0.022287747199653398
55,2.8331820663603335,0.02677996578845211
56,2.7698100325521335,0.02295907750391839
57,2.7337765655299386,0.02614191528144763
58,2.818701525698048,0.02335690230529027
59,2.580895134865494,0.02509674375200214
60,2.7536092134861883,0.023812397465733548
61,2.5344035616876486,0.016971179021298508
62,2.7614983301112668,0.029582777384519976
63,2.3225800179343605,0.04796916102865293
64,2.725421433349188,0.02648817640889256
65,2.761973603566669,0.024326559669149594
66,2.669159003783485,0.03363765629131017
67,2.7099986420062616,0.028768171050877204
68,2.79546837208212,0.02809567459448932
69,2.7872162034408707,0.025976035995891714
70,2.707125385905228,0.028468975316725913
71,2.569383713555947,0.022431660079547732
72,2.6732496590019705,0.024191755922694652
73,2.788131343548037,0.025831209492426222
74,2.7637432566319764,0.0241620793750994
75,2.50811028860589,0.027825386069725403
76,2.6267765121164808,0.02700937114222618
77,2.71821863020988,0.02814590198566816
78,2.729794463332474,0.02640658649364916
79,2.661660354748356,0.03381850925696854
80,2.706958882990497,0.02868744568536553
81,2.7971827856832823,0.022715721865800016
82,2.759336062057575,0.03189071830252916
83,2.7835824221478735,0.030135474308318623
84,2.752613219479554,0.022654957643340766
85,2.684473876739634,0.03301655193831616
86,2.599792716118219,0.02135102163938514
87,2.405036347922508,0.03416649263300248
88,2.7208741430123715,0.024471573614381025
89,2.811984396030094,0.02593591723628559
90,2.6633743036130304,0.03219373844487359
91,2.7730665897656492,0.027135854657211498
92,2.759731006163086,0.020912698561439094
93,2.7629705246327263,0.029681776948596677
94,2.733485214670505,0.030526304206659898
95,2.730562462763087,0.027856577479836643
96,2.812498301489294,0.02729924092786275
97,2.804279643610677,0.027890059706153228
98,2.792334627817699,0.03009137074957332
99,2.6463644989712676,0.027979740864901157
100,2.233579320752086,0.10126211351969434
101,2.5647736914237482,0.02638583033242459
102,2.730327772202083,0.03725372692254345
103,2.7091388012899698,0.023948885724803443
104,2.756850753899139,0.02622081329241961
105,2.739218264604862,0.026340420537951756
106,2.7820754579291673,0.026888368182584433
107,2.787871903747039,0.025300517920839143
108,2.7271162719874957,0.03226139044296111
109,2.70185577608108,0.028434058939183802
110,2.6903014598632486,0.027315708423790833
111,2.205146901849847,0.09507573417942512
112,2.7226475197863005,0.02756737361561138
113,2.727765286131701,0.03183793957652009
114,2.734312811358641,0.025810616936381193
115,2.787036969419806,0.02421029390290098
116,2.5424289782467984,0.02262233248470268
117,2.677630342047941,0.03619426931927508
118,2.695731910837387,0.0281723927787997
119,2.74947657132896,0.02705772970827515
120,2.709636224487481,0.025499074514254514
121,2.7273499310740474,0.02246040269985372
122,2.6194597417184045,0.04394959193573438
123,2.7726253232390308,0.026609679423544558
124,2.8326483949367276,0.029442368433229213
125,2.6312310616639065,0.024104030740774968
126,2.698857487406046,0.02511515354251487
127,2.725600566099485,0.026632569582011913
128,2.731725846204888,0.028191133985154784
129,2.8034327683393263,0.02842427624127217
130,2.6608419335227165,0.03517638827858914
131,2.7185838900795107,0.028387105730462384
132,2.8024818326322767,0.03313651055321044
133,2.6675740079981956,0.027922728761638597
134,2.656622961888943,0.028545529176998763
135,2.7939018894428167,0.029939134686950575
136,2.762489214505787,0.02624500540214345
137,2.7356455885018316,0.029057682207276524
138,2.7678751042605896,0.027296070030597874
139,2.66606030009776,0.029338703955996602
140,2.707530666367758,0.02585177729704346
141,2.7620834999097874,0.02911379919373371
142,2.622469324319046,0.02223562314238219
143,2.752848500439256,0.02803494005661584
144,2.739556590295225,0.02483985187421589
145,2.753467406218348,0.03150640212228045
146,2.6474287368400864,0.028175155868990054
147,2.722482375551759,0.027341406642870773
148,2.7003997405573337,0.024211070654133277
149,2.7039690124034297,0.024348255046776637
150,2.666225388942377,0.038596571037373295
151,2.7630927836214734,0.026410388165231984
152,2.616118118010077,0.027079500293212867
153,2.837160500155277,0.024109128134991567
154,2.765310739630935,0.022824147619666984
155,2.764867653307896,0.027300586589423574
156,2.7229219162488816,0.03670168324677698
