,Dimension,Error
0,2.70983672854337,0.02590834799648429
1,2.69169091348789,0.027052988717030726
2,2.704507739990378,0.02657550499582656
3,2.7661424188132897,0.027013167926790777
4,2.258952842227898,0.1019112614796013
5,2.7041717256796627,0.024254093017078194
6,2.8329872583311158,0.030155253675770807
7,2.7594356412293823,0.02670929862339271
8,2.7830520075302747,0.02918919548047418
9,2.8394284730912394,0.024333146978465617
10,2.7706127436196337,0.035102623778296434
11,2.710315530905616,0.029567048936884232
12,2.795197185965361,0.026348899167588372
13,2.765948888014061,0.029043832520779942
14,2.8221549030688178,0.02531360779046272
15,2.641577186909474,0.03525342288725663
16,2.7118082609006073,0.031493510662515656
17,2.7778840950680066,0.02926241667756033
18,2.7356159236856312,0.022575242560544582
19,2.6771021954480836,0.03218422175895138
20,2.7837783025488343,0.022104841857447405
21,2.7149001082155255,0.027536012600758608
22,2.774870659224617,0.024034925630229416
23,2.264576049362796,0.1038994973448784
24,2.7568934786181383,0.024062258607898502
25,2.6657003334756664,0.03280613442163541
26,2.7577585064905255,0.02815500655990787
27,2.739671234655759,0.024174948384377892
28,2.6868101879820148,0.02534666444448157
29,2.7858715750391996,0.027291133996588078
30,2.7155985567282,0.023865109398309676
31,2.7462906791856025,0.022439446036956034
32,2.7700330930074175,0.02611847670649727
33,2.758424706456899,0.02277170544059668
34,2.7992142117406575,0.022070069418180512
35,2.7445326674590977,0.030669915210734044
36,2.6076976947246444,0.025615392091614356
37,2.7167138472924783,0.026930335320257445
38,2.721607310941523,0.032423468092069835
39,2.682926602657096,0.030524339144918176
40,2.723708770360357,0.01714764789135029
41,2.7696824846479315,0.024537249655928593
42,2.7408449265159125,0.030090337823376646
43,2.7349869386282455,0.030637909592886387
44,2.7256732769267322,0.025168336802124366
45,2.7271721542745704,0.024534365937350762
46,2.7374308362513515,0.023880868372231953
47,2.681910274353039,0.03313579132594143
48,2.705640713242888,0.026257073393687783
49,2.725601500226038,0.026298666053555644
50,2.8326132837152067,0.023582369314306968
51,2.7656730257710995,0.030609744926496214
52,2.712047744444848,0.0264101608430448
53,2.8314007113791173,0.026104578349641066
54,2.697778340303896,0.026028737227342825
55,2.8308912245736986,0.02644013212169195
56,2.769681983803965,0.021653952759845274
57,2.7199992685514536,0.028941819100146364
58,2.821701380338725,0.02272965280606018
59,2.5798379380271097,0.029067791001007138
60,2.736656947892684,0.024164261375634724
61,2.665356355049618,0.022994789722041345
62,2.757890773026199,0.029650552725479992
63,2.3870101530268477,0.042639130819921954
64,2.7010702176189203,0.026456234546116852
65,2.7393313879292966,0.02477602073452154
66,2.708750006801343,0.031290343294913904
67,2.664903878546953,0.024469251574874208
68,2.7961837036314665,0.029169304594603054
69,2.750491842266552,0.025351867027358293
